codigo,nome,precovenda,preco1,preco2,preco3,precocusto,customedio,estoque,estminimo,unidade,marca,familia,grupo,subgrupo,ncm,gtin,inativo
2890005260015,LUVA LL 25MM,1,1,1,0.8,0.31,0.29,47,20,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890005260015,N
2890005270014,LUVA LL 32MM,2.6,2.6,2.5,2.4,1.02,0,-16,12,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890005270014,N
2890005280013,LUVA LL 40MM,4.5,4.5,4,4,1.95,0,-4,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890005280013,N
2890005320016,LUVA LR 32X1,3.7,3.7,4.3,4.8,2.12,0,-4,10,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890005320016,N
2890005360012,SERRA MARMORE DEWAL DW862WBR 127V,479.9,479.9,459,455,334.67,334.67,1,1,UN,,,,,84672200,2890005360012,N
2890005370011,"MANGUEIRA CRISTAL 1/2"" 1,5MM",4.5,4.5,0,0,2.09,1.86,34.5,0,UN,,,,,39173900,2890005370011,N
2890005390019,MANGUEIRA CRISTAL 3/4 X2.5MM,5.5,5.5,0,0,3.36,0,-2,0,MT,,,,,85183000,2890005390019,N
2890005430012,MANGUEIRA CORRUG AMARELA 1¨C/25M,60,60,0,0,0,0,-1,0,UN,,,,,85183000,2890005430012,N
2890005480017,TINTA SPRAY TEKBOND ALUMINIO ALTA,36.9,36.9,36,36,22.7,22.7,2,1,UN,,,,,32091010,2890005480017,N
2890005490016,MARRETA TRAMONTINA 500GR C/CABO,43.9,43.9,43,40,22.73,11.96,2,1,UN,,,,,82052000,2890005490016,N
2890005510011,MARRETA TRAMONTINA 1.5KG C/CABO,69,69,66,65,35.36,35.35,-1,1,UN,,,,,82052000,2890005510011,N
2890005530019,MARTELO TRAMONTINA UNHA 27MM,49,49,48,47,29.71,24.82,3,2,UN,,,,,82052000,2890005530019,N
2890005580014,CHAVE BOCA FIXA 10X11 MM,11,11,11,11,5.27,7.22,10,0,UN,,,,,82041100,2890005580014,N
2890005600019,CHAVE BOCA FIXA 12X13 MM,11,11,10.5,10.5,5.62,4.83,2,0,UN,,,,,82041100,2890005600019,N
2890005630016,MASSA CORRIDA PVA CORAL BALDE 25KG,89.9,89.9,89.9,89.9,66.9,0,-1,0,UN,,,,,32141020,2890005630016,N
2890005640015,MASSA CORRIDA PVA CORAL GALAO 3.6L,24,24,0,0,9.97,0,-3,0,UN,,,,,32141020,2890005640015,N
2890005660013,CHAVE BOCA FIXA 14X15MM,14,14,13,13,7.85,9.31,5,0,UN,,,,,82041100,2890005660013,N
2890005690010,MASSA CORRIDA PVA IQUINE  25K,74,74,72,70,59.42,0,-20,0,UN,,,,,32141020,2890005690010,N
2890005730013,NIPLE PVC 1/2,1,1,1,1,0.44,0.48,32,20,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890005730013,N
2890005760010,NIVEL TRAMONTINA MANUAL ALUMINIO 30CM,49.9,49.9,49.9,49.9,29.05,0,3,0,UN,,,,,90318099,2890005760010,N
2890005770019,NIVEL MOMFORT MANUAL MADEIRA 12 30CM,23.5,23.5,23.5,23,12.74,0,0,0,UN,,,,,90318099,2890005770019,N
2890005840019,PA TRAMONTINA DE BICO S/CABO,34.9,34.9,34,33,19.63,10.63,1,0,UN,,,,,82011000,2890005840019,N
2890005850018,PA TRAMONTINA QUADRADA S/CABO CANO CURTO,35,35,34,34,19.63,13.08,-2,0,UN,,,,,82011000,2890005850018,N
2890005860017,PALHA DE ACO,2.7,2.7,2.5,2.5,0.93,0.73,128,0,UN,,,,,73231000,2890005860017,N
2890005920018,PARAFUSO P/ASSENTO AMANCO,11,11,10.5,10,4.78,6.31,-2,0,UN,,,,,39269090,2890005920018,N
2890005930017,PARAFUSO P/CAMA FENDADO 5/16X110,1.2,1.2,0,0,0,0,0,0,UN,,,,,85183000,2890005930017,N
2890006070019,PEITORIL MARM 1.05X17,69,69,67,67,40.89,0,-3,0,UN,,,,,85183000,2890006070019,N
2890006080018,PEITORIL MARM 1.25X17,73,73,72,70,44.13,0,-2,0,UN,,,,,85183000,2890006080018,N
2890006170016,"PIA BRANOX 0,80M",185,185,185,185,115,0,0,0,UN,,,,,85183000,2890006170016,N
2890006180015,"PIA BRANOX 1,40M",246,246,246,246,140,0,-3,0,UN,,,,,85183000,2890006180015,N
2890006240016,PIA BRANOX 1.60M C2 CUBAS,499,499,0,0,200,0,0,0,UN,,,,,85183000,2890006240016,N
2890006250015,MANTA VEDATUDO 30CM,8.5,8.5,7.2,7,4.16,4.6,8,0,MT,,,,,68071000,2890006250015,N
2890006280012,PIA TRAMONTINA 1.20 X 0.52,259,259,249,249,179,0,0,0,UN,,,,,85183000,2890006280012,N
2890006300017,PICARETA TRAMONTINA S / CABO,77,77,74,74,53,53,-3,1,UN,,,,,82013000,2890006300017,N
2890006330014,PINO FEMEA 10A TRAMONTINA,4.8,4.8,4.5,4,1.66,0,94,0,UN,,,,,85366910,2890006330014,N
2890006340013,PINO P/TELEFONE AMERICANO,5,5,0,0,0,0,0,0,UN,,,,,85183000,2890006340013,N
2890006400014,PNEU P/CARRO DE MAO LEVORIN 3.25X8,49.9,49.9,0,0,0,381.18,1,0,UN,,,,,40114000,2890006400014,N
2890006420012,PONTEIRO SAO ROMAO 10,21.9,21.9,21,20,12.19,12.19,-1,0,UN,,,,,82055900,2890006420012,N
2890006430011,PONTEIRO SAO ROMAO 12,26,26,25,24,14.42,14.42,0,0,UN,,,,,82055900,2890006430011,N
2890006500011,PORTA MAC 80 ALMOFADA,530,530,0,0,210.21,0,-1,0,UN,,,,,85183000,2890006500011,N
2890006520019,PORTA MISTA 80X210 ALMOFADA,385,385,0,0,133,0,-10,0,UN,,,,,85183000,2890006520019,N
2890006540017,PORTA CADEADO LIDER 11/2,6.5,6.5,6.5,6,3.71,4.34,14,0,UN,,,,,83021000,2890006540017,N
2890006570014,PORTA CALHA 60X210,105,105,0,0,49.9,0,0,0,UN,,,,,85183000,2890006570014,N
2890006580013,PORTA CALHA 70X210,105,105,0,0,49.9,0,0,0,UN,,,,,85183000,2890006580013,N
2890006590012,PORTA CALHA 80X210,190,190,0,0,110,0,0,0,UN,,,,,85183000,2890006590012,N
2890006620016,PORTA P/VERNIZ 80 SUCUPIRA,195,195,0,0,56.5,0,-4,0,UN,,,,,85183000,2890006620016,N
2890006630015,PORTA P/PINTURA 60,149,149,0,0,89,0,-4,0,UN,,,,,85183000,2890006630015,N
2890006690019,PREGO 1 1/2X13 15X18,21,21,0,0,12.99,0,-25,0,KG,,,,,73170090,2890006690019,N
2890006740011,PREGO 2 1/2X10 18X27,19,19,18.5,18,11.62,0,-72,0,UN,,,,,73170090,2890006740011,N
2890006760019,DESEMPOLADEIRA MADEIRA REFORCADA,35,35,33,32,20,0,0,0,UN,,,,,85183000,2890006760019,N
2890006850017,QUADRO P/03-04 TAF FUME DISJUNTORES,23.9,23.9,23,23,13.43,15.34,7,0,UN,,,,,85381000,2890006850017,N
2890006890013,QUADRO TIGRE P/3/4 DISJUNTORES S/BAR,52.9,52.9,52,50,29.51,25.49,8,0,UN,,,,,85381000,2890006890013,N
2890006900019,RACK C/1 ELEMENTO,9.5,9.5,9,9,5.28,5.28,-8,0,UN,,,,,72122090,2890006900019,N
2890006930016,RACK FIBRA 2 ELEMENTO,19.9,19.9,0,0,11.5,0,0,0,UN,,,,,85183000,2890006930016,N
2890006940015,RACK C/3 ELEMENTOS,15,15,0,0,0,0,0,0,UN,,,,,72122090,2890006940015,N
2890006990010,RALO DURIN SIF BR QD SAIDA/BAIXO,16,16,16,16,8.48,0.2,0,0,UN,,,,,39174090,2890006990010,N
2890007180014,REG DECA BASE GAVETA 1/2 BRUTO,41,41,0,0,23.06,0,0,0,UN,,,,,84818093,2890007180014,N
2890007220017,REG DECA BASE PRESSAO 1/2 BRUTO,50,50,0,0,30.5,0,-1,0,UN,,,,,85183000,2890007220017,N
2890007230016,REG DECA BASE PRESSAO 3/4 BRUTO,65,65,62,62,43.45,53.37,-4,0,UN,,,,,84818019,2890007230016,N
2890007460017,"LUVA RR  RED 3/4X1/2""",3.5,3.5,4,4.5,0,0,-21,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890007460017,N
2890007480015,RODIZIO P/CORTINA,0.2,0.2,0,0,0,0,0,0,UN,,,,,85183000,2890007480015,N
2890007520018,ROLDANA C/GANCHO 12,49.9,49.9,49,48,27.12,0,-2,0,UN,,,,,73261900,2890007520018,N
2890007530017,ROLDANA C/GANCHO 14,69.99,69.99,69,67,37.86,37.86,-1,0,UN,,,,,73261900,2890007530017,N
2890007540016,ROLDANA LOUCA P/RACK,13,13,12.5,12.5,6.55,0,-8,0,UN,,,,,85462000,2890007540016,N
2890007570013,ROLO ESPUMA 15CM,9.8,9.8,9.5,9,4.5,2.76,-1,0,UN,,,,,96034010,2890007570013,N
2890007580012,ROLO ESPUMA 23CM S/SUP 430 ROMA,19.5,19.5,19,18,9,7.93,68,0,DZ,,,,,96034010,2890007580012,N
2890007630014,SABONETEIRA ARTHI ADESIVO 3M,34,34,34,34,24.44,0,-1,0,UN,,,,,85183000,2890007630014,N
2890007770017,SERROTE 18 MAX BRONZE,29.9,29.9,0,0,18.59,0,0,0,UN,,,,,85183000,2890007770017,N
2890007880013,SIFAO SANF CENSI BLACK 70CM,14,14,13,13,7.41,0,0,0,UN,,,,,39174090,2890007880013,N
2890007890012,SODA CAUSTICA 1KG INDAIA,26,26,26,26,14.85,24.45,26,0,UN,,,,,28151100,2890007890012,N
2890007930015,SOLEI MAR BR 65X15,28.9,28.9,28,27,16.58,0,-1,0,UN,,,,,68022100,2890007930015,N
2890007940014,SOLEI MAR BR 75X13,23,23,22,22,13,0,-1,0,UN,,,,,68022100,2890007940014,N
2890007950013,SOLEI MAR BR 85X13,26,26,25,25,14.67,0,-1,0,UN,,,,,68022100,2890007950013,N
2890007980010,SPOT P/01 LAMPADA,15.5,15.5,15,15,7.35,9.82,-6,0,UN,,,,,94051990,2890007980010,N
2890007990019,ESPUDE BORROCHA BRANCA P/BACIA SANITARIA,6.9,6.9,6.5,6.5,2.8,3.84,41,0,UN,,,,,39174090,2890007990019,N
2890008050019,SUPORTE ANTENA PREGAR,25.9,25.9,25,25,14.44,14.44,5,0,UN,,,,,73063000,2890008050019,N
2890008070017,SUPORTE P/MICROONDA BRASFORMA,60,60,60,58,29.48,43.52,8,1,UN,,,,,73269090,2890008070017,N
2890008080016,TABUA PINHO 0.25CM C/3M,33.9,33.9,0,0,0,0,-129,0,UN,,,,,44191100,2890008080016,N
2890008100011,TABUA PINHO 0.27 CM C/3M,38.9,38.9,0,0,10.04,0,-268,0,UN,,,,,44191100,2890008100011,N
2890008260012,TE SOLD LR 20X1/2 AZUL,8.5,8.5,8.5,8,4.43,6.26,16,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008260012,N
2890008270011,TE SOLD LR 25X1/2 AZUL,7.9,7.9,7.5,7.5,3.43,0,-7,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008270011,N
2890008280010,TE SOLD LR 25X3/4 AZUL,9,9,9.5,10,3.43,0,0,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008280010,N
2890008290019,TE ESGOTO 40MM,3.5,3.5,3.5,3.5,1.12,0,-65,12,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890008290019,N
2890008310014,TE ESGOTO 75MM,14.9,14.9,14.9,14.9,5.57,0,-1,6,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890008310014,N
2890008340011,TE ESGOTO 100X75MM,16.9,16.9,17.5,18,11.43,0,-1,3,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890008340011,N
2890008360019,TE SOLD LR 20X1/2,4.8,4.8,4.5,4.5,1.54,0.94,10,12,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008360019,N
2890008370018,TE SOLD LL 25MM,1.4,1.4,1.4,1.3,0.41,0.11,-33,12,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008370018,N
2890008380017,TE SOLD LL 25X20MM FORTLEV,5.8,5.8,5.5,5.5,3.03,2.52,19,10,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008380017,N
2890008400012,TE SOLD LL 32MM,4.3,4.3,4.5,4.8,1.5,0,-13,15,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008400012,N
2890008440018,TE SOLD LL 50MM,11,11,11,11,6.13,4.63,7,4,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890008440018,N
2890008470015,TELA MOSQUITEIRO NYLON 1.00 X 0.50 BRANCA,5.2,5.2,5,4.8,2.59,0,-10,0,MT,,,,,54077200,2890008470015,N
2890008510018,"TELHA PVC LEITOSA OND BR 2,44X50 FORTLEV",55,55,53,52,40,0,0,0,UN,,,,,39211900,2890008510018,N
2890008560013,TINTA CORALAR 18L,209,209,199.9,199.9,144.9,91.6,1,1,UN,,,,,32091010,2890008560013,N
2890008590010,TINTA CORAL RENDE MUITO 18L LATA,369.9,369.9,365,360,264.7,197.42,0,1,UN,,,,,32091010,2890008590010,N
2890008630013,TINTA EM PO HIDRACOR SC 2KG,6.5,6.5,0,0,2.49,0,0,0,PC,,,,,32091010,2890008630013,N
2890008660010,TINTA CORALAR 15L BALDE,199,199,0,0,139.9,131.5,-3,0,UN,,,,,32082019,2890008660010,N
2890009250012,TORN HERC FILTRO AUT AZUL 1115,12,12,12,12,6.42,2.29,3,0,UN,,,,,84818019,2890009250012,N
2890009270010,TORN HERC PLAST COZ 1/2 15 CM 1158,7.5,7.5,7,7,2.95,0,-21,0,UN,,,,,84818019,2890009270010,N
2890009340010,TORQUES ARMADOR 12 SAO ROMAO,42.5,42.5,42,40,25,0,1,0,UN,,,,,82032090,2890009340010,N
2890009490012,TUBO GALV P/ANTENA C/3M 3/4,38,38,37,36,22,0,-3,0,UN,,,,,73063000,2890009490012,N
2890009530015,TUBO ELET ROSC 11/4,42,42,39.9,39,23.71,23.71,0,0,UN,,,,,39172300,2890009530015,N
2890009540014,TUBO ELET ROSC 11/2,25,25,0,0,13.62,0,0,0,UN,,,,,39172300,2890009540014,N
2890009670018,UNIAO PVC SOLD 20MM,6.5,6.5,7,7.5,2.8,0,-1,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890009670018,N
2890009680017,UNIAO PVC SOLD 25MM,7.5,7.5,8,8.5,3,0,-2,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890009680017,N
2890009690016,UNIAO PVC SOLD 32MM,12.5,12.5,13,13.5,4.43,0,-1,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890009690016,N
2890009710011,UNIAO PVC ROSC 25X3/4,3.9,3.9,4.5,5,0,0,0,2,UN,,DIVERSOS,CONEXOES,,39174090,2890009710011,N
2890009750017,VALVULA PIA AMERIC OLIVEIRA,23.9,23.9,23,23,11.84,0,-76,0,UN,,,,,84819090,2890009750017,N
2890009810018,VALVULA P/TANQUE PLAST DURIN,6,6,5.8,5.5,2.88,3.44,44,0,UN,,,,,39174090,2890009810018,N
2890009890010,TORN PLAST PRETA JARDIM,4.5,4.5,4.5,4.5,1.59,2.69,256,0,UN,,,,,84818019,2890009890010,N
2890009900016,VASSOURA PIACAVA COMUN CEPO,12,12,11.5,11.5,7,0,-14,0,UN,,,,,85183000,2890009900016,N
2890009930013,FITA VEDA ROSCA 18MMX25M TIGRE,9.9,9.9,9.9,9.9,5.75,5.88,13,0,UN,,,,,39211900,2890009930013,N
2890009990017,VELA P/FILTRO HERC 2904,26.9,26.9,26,26,15.56,0,-14,0,UN,,,,,84212100,2890009990017,N
2890010020017,"VERNIZ IQUINE 3,6L EXTRA NOGUEIRA",125,125,0,0,34.38,0,-1,1,UN,,,,,32091020,2890010020017,N
2890010030016,"VERNIZ IQUINE 3,6L EXTRA INDETERMINADO",125,125,0,0,35.18,0,0,0,UN,,,,,32091020,2890010030016,N
2890010170019,XADREZ GLOBO VERMELHO 250GR,21,21,20,20,11.52,8.11,15,3,UN,,,,,28211011,2890010170019,N
2890010250018,ZARCAO 900ML UNIVERSO VERM/CINZA,36.9,36.9,36,35,19.45,22.36,5,1,UN,,,,,32081010,2890010250018,N
2890010280015,ESTRIBO 7X22,1.3,1.3,0,0,0,0,0,0,UN,,,,,85183000,2890010280015,N
2890010290014,ESTRIBO 7X17,1.1,1.1,0,0,0,0,-284,0,UN,,,,,85183000,2890010290014,N
2890010300010,PORTA SANF 60 BRANCA,114.9,114.9,110,110,70.24,0,-52,0,UN,,,,,39252000,2890010300010,N
2890010360014,TELHA CERAMICA CEARA,1.07,1.07,0.98,0,0.6,0,0,0,UN,,,,,69051000,2890010360014,N
2890010380012,ESTRIBO 10X20,1.1,1.1,0,0,0.29,0,0,0,UN,,,,,85183000,2890010380012,N
2890010400017,PEDRA AFIAR DUPLA FACE 6MM,9,9,9,8.5,4.2,4.2,17,1,UN,,,,,68043000,2890010400017,N
2890010420015,BAC ACP ICASA SABATINI BRANCO,635,635,0,0,342.03,0,0,0,UN,,,,,69109000,2890010420015,N
2890010440013,BAC ACP LUZARTE,399,399,385,369.99,270,0,-53,0,UN,,,,,69109000,2890010440013,N
2890010460011,GRAVILHAO,196,196,186,185,76.5,0,-78.5,0,M3,,,,,25171000,2890010460011,N
2890010500014,ADUELA MACARAN 13CM,245,245,0,0,48,0,-11,0,UN,,,,,85183000,2890010500014,N
2890010730015,VEDANTE P/TORNEIRA PVC 1/2 3/4,1,1,1,0.9,0.24,0.27,79,0,UN,,,,,39269090,2890010730015,N
2890010740014,MASSA PLASTICA IBERE CINZA 400G,18.5,18.5,18,17.5,10.74,15.45,1,6,UN,,,,,32141010,2890010740014,N
2890010770011,BRACO P/CHUVEIRO LORENZETTI BRANCO 30CM,25,25,0,0,15.92,0,0,0,UN,,,,,85183000,2890010770011,N
2890010900012,CHAVE TRAMONTINA PHILIPS 1/8 X 6,6.9,6.9,7.5,8,3.69,3.69,0,0,UN,,,,,85183000,2890010900012,N
2890011080010,JAN ALUM 1X1 C/GRADE,339,339,320,320,236.07,0,-2,0,UN,,,,,76101000,2890011080010,N
2890011120013,"LAVANDERIA 1,00 DUPLA FIBRA",119.9,119.9,117,115,71.25,0,-28,0,UN,,,,,63025300,2890011120013,N
2890011320017,SUPORTE P/MANGUEIRA TRAMONTINA PAREDE,15,15,0,0,10.23,10.23,0,0,UN,,,,,39259090,2890011320017,N
2890011420014,CAVADOR RETO TRAMONTINA S/CABO,39.5,39.5,39,38,22.71,22.71,3,1,UN,,,,,82019000,2890011420014,N
2890011440012,TINTA CORALAR 3.6 GL,68,68,65,65,26.9,3,0,2,UN,,,,,32091010,2890011440012,N
2890011470019,CURVA ESG 100MM,26,26,25,25,12,0,-4,3,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890011470019,N
2890011480018,"MASSA CORRIDA ACRILICA CORAL 3,6LTS",39,39,0,0,24.9,0,0,0,UN,,,,,32141020,2890011480018,N
2890011490017,"MASSA CORRIDA ACRILICA LUX GL 5,4KG",29.99,29.99,0,0,18,0,0,0,UN,,,,,32141020,2890011490017,N
2890011560017,CABO P/MARTELO 35CM,7,7,7,7,3.13,2.76,3,0,UN,,,,,44170090,2890011560017,N
2890011570016,PORTA MAC 60 ALMOFADA,530,530,0,0,340,0,0,0,UN,,,,,85183000,2890011570016,N
2890011580015,FLANGE 40MM,21,21,20,20,11.27,11.27,-2,4,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890011580015,N
2890011630017,CORRENTE 5MM,21,21,20,19,8.87,8.87,7.2,0,UN,,,,,73158200,2890011630017,N
2890011650015,DISCO DESBASTE P/FERRO NORTON 71/4X7/8,18,18,0,0,7,0,0,0,UN,,,,,85183000,2890011650015,N
2890011700017,ESCOVA ACO S / CABO,17.5,17.5,17,16.5,9.61,11.12,11,0,UN,,,,,96039000,2890011700017,N
2890011710016,PORTA MISTA C/PORTILHO 2,178,178,0,0,0,0,0,0,UN,,,,,85183000,2890011710016,N
2890011770010,PLUG TRAMONTINA FEMEA UNIVERSAL,3.5,3.5,0,0,1.63,0,0,0,UN,,,,,85183000,2890011770010,N
2890011790018,PLUG TRAMONTINA MACHO UNIV CORES 14136,3,3,0,0,1.42,0,0,0,UN,,,,,85183000,2890011790018,N
2890011810013,K-OTHRINE SC-25 30ML,19,19,19,19,11.65,10.51,14,0,UN,,,,,38086100,2890011810013,N
2890011830011,BROCA ACO RAPIDO 7/64 IRWIN,7.9,7.9,7.5,7.5,3.35,0,1,0,UN,,,,,82075011,2890011830011,N
2890011840010,"BROCA ACO RAPIDO 7/32""",6,6,5.8,5.5,2.49,0,-3,0,UN,,,,,82075011,2890011840010,N
2890011850019,"BROCA ACO RAPIDO 15/64""",7.5,7.5,7,6.5,2.98,0,-6,0,UN,,,,,82075011,2890011850019,N
2890011860018,"BROCA ACO RAPIDO 9/32"" 8 IRWIN",14,14,0,0,7.35,0,-4,0,UN,,,,,82075011,2890011860018,N
2890011870017,"BROCA ACO RAPIDO 7/16"" 12MM",25,25,0,0,10.4,0,0,0,UN,,,,,82075011,2890011870017,N
2890011890015,"BROCA ACO RAPIDO 5 / 64"" 1,5MM",6.5,6.5,0,0,3.05,0,-1,0,UN,,,,,82075011,2890011890015,N
2890011900011,PORTA CADEADO LIDER 31/2,14.5,14.5,14.5,14.5,8.35,7.55,4,0,UN,,,,,83021000,2890011900011,N
2890011910010,"BROCA ACO RAPIDO 1/2"" 12.5MM",26.2,26.2,0,0,12.42,0,0,0,UN,,,,,82075011,2890011910010,N
2890011920019,"BROCA ACO RAPIDO 23/64"" 10,5MM",15.7,15.7,0,0,7.11,0,0,0,UN,,,,,82075011,2890011920019,N
2890011930018,"BROCA ACO RAPIDO 11/32"" 10 IRWIN",15,15,14,13,7.15,7.15,-3,0,UN,,,,,82075011,2890011930018,N
2890011940017,"BROCA ACO RAPIDO 21/64"" 9,5MM",14.5,14.5,0,0,8.76,0,0,0,UN,,,,,82075011,2890011940017,N
2890011980013,JOELHO ESGOTO 100MM,7.5,7.5,7.5,7.5,3.5,0,-97,6,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890011980013,N
2890012020015,TINTA PINTALAR VINIL ACRILICO GL,49,49,47,47,31.68,0,-10,0,UN,,,,,32091010,2890012020015,N
2890012050012,FECH STAM 701/100 PORTAO PRETA,88,88,85,83,47.22,52.46,45,0,UN,,,,,83014000,2890012050012,N
2890012090018,FECH STAM 813/03 INT INOX,40,40,0,0,18.18,0,0,0,UN,,,,,85183000,2890012090018,N
2890012120012,FECH STAM 823/03 OXIDADO WC,47,47,0,0,21.18,0,0,0,UN,,,,,85183000,2890012120012,N
2890012150019,FECH STAM 823/10 INT INOX,0.2,0.2,0,0,0,0,0,0,UN,,,,,85183000,2890012150019,N
2890012160018,FECH STAM 823/10 RQ1 ESCOVADO WC BANHEIRO,62,62,0,0,39.18,0,0,0,UN,,,,,85183000,2890012160018,N
2890012190015,FECH STAM 803/04 FX COLONIAL EXT,172,172,165,162,96.94,74.47,1,0,UN,,,,,83014000,2890012190015,N
2890012200011,FECH STAM 803/25 RQ1 INOX,88,88,0,0,40.63,0,0,0,UN,,,,,85183000,2890012200011,N
2890012220019,FECH STAM 824/03 ESP INOX WC BANHEIRO,45,45,0,0,25.67,0,0,0,UN,,,,,85183000,2890012220019,N
2890012300018,CIMENTO (KILO),2,2,1.8,1.8,0.35,0,-247,0,UN,,,,,25232910,2890012300018,N
2890012320016,CURVA SOLDAVEL 40MM,17.99,17.99,17.99,17.99,5.83,0,0,5,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890012320016,N
2890012340014,CURVA SOLDAVEL 60MM,30,30,32,33,11.9,0,0,3,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890012340014,N
2890012450010,REJUNTE QUARTZOLIT MARFIM,12,12,0,0,6,0,-1,4,UN,,,,,32149000,2890012450010,N
2890012580014,SOLEI MAR BR 75X15,32,32,31,31,19.13,0,-3,0,UN,,,,,68022100,2890012580014,N
2890012590013,SOLEI MAR BR 85X15,36.9,36.9,35,35,21.68,0,-3,0,UN,,,,,68022100,2890012590013,N
2890012600019,SOLEI MAR BR 105X13,34,34,33,33,17.02,0,-1,0,UN,,,,,68022100,2890012600019,N
2890012620017,SOLEI MAR BR 105X15,46,46,45,45,26.78,0,-1,0,UN,,,,,68022100,2890012620017,N
2890012630016,SOLEI MAR BR 125X15,53.9,53.9,53,52,31.88,0,-4,0,UN,,,,,68022100,2890012630016,N
2890012760010,FILETE G VERDE 1.20,43,43,0,0,27,0,0,0,UN,,,,,85183000,2890012760010,N
2890012770019,FILETE G VERDE 1.10,42,42,0,0,24.75,0,0,0,UN,,,,,85183000,2890012770019,N
2890012780018,FILETE G VERDE 0.90,32,32,0,0,20.25,0,0,0,UN,,,,,85183000,2890012780018,N
2890012870016,PEITORIL MARM 1.65X18,70,70,0,0,0,0,0,0,UN,,,,,85183000,2890012870016,N
2890012940016,PEITORIL G VER 165X18,119,119,0,0,0,0,0,0,UN,,,,,85183000,2890012940016,N
2890012970013,PEITORIL G VER 85X17,62,62,60,60,37.1,0,-3,0,UN,,,,,85183000,2890012970013,N
2890012980012,PEITORIL G VER1.05X17,78,78,76,75,45.83,0,-5,0,UN,,,,,85183000,2890012980012,N
2890013030013,TINTA SPRAY TEKBOND AZUL,21,21,20,20,11.85,15.35,6,1,UN,,,,,32091010,2890013030013,N
2890013060010,TINTA SPRAY COLORGIN BRANCO ALTA,28.9,28.9,0,0,14.91,0,-1,1,UN,,,,,32091010,2890013060010,N
2890013090017,MANGUEIRA CORRUGADA VERDE 1/2 C/25MT,29,29,0,0,0,0,0,0,UN,,,,,85183000,2890013090017,N
2890013190014,PORTA SANF 80 BRANCA/CINZA,159,159,155,155,96.74,66.1,2,0,UN,,,,,39252000,2890013190014,N
2890013210019,PORTA SANF 70 BRANCA,135,135,130,130,82.19,0,-24,0,UN,,,,,39252000,2890013210019,N
2890013260014,FERRO 5.0MM VG C/12M,19.99,19.99,19.99,19.99,12,0,0,0,UN,,,,,73089010,2890013260014,N
2890013270013,FERROLHO CHATO FLO 4,18,18,0,0,0,0,0,0,UN,,,,,85183000,2890013270013,N
2890013310016,FERROLHO CHATO GALVANIZADO 3,10.5,10.5,10,10,5.82,5.82,3,0,UN,,,,,85183000,2890013310016,N
2890013320015,JOELHO ROSCA BRANCA 1 1/2,9.5,9.5,10,11,6.05,0,0,3,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890013320015,N
2890013330014,CAP ROSCA BRANCA 1/2,2,2,2.5,3,0.5,0,-8,5,UN,,,,,85183000,2890013330014,N
2890013430011,ANEL BORRA ESG40MM,1.5,1.5,1.4,1.4,0.48,0,0,0,UN,,,,,40169300,2890013430011,N
2890013450019,ANEL BORRA ESG50MM,1.8,1.8,1.7,1.7,0.72,0.72,-6,0,UN,,,,,40169300,2890013450019,N
2890013460018,ANEL BORRA ESG75MM,1.8,1.8,1.7,1.3,0.5,0.5,-10,0,UN,,,,,40169300,2890013460018,N
2890013530018,ARENOSO,98,98,89,89,59,0,0,0,M3,,,,,25059000,2890013530018,N
2890013540017,BRITA CARTAO,115,115,0,0,0,0,0,0,M3,,,,,85183000,2890013540017,N
2890013550016,BROCA CONCRETO IRWIN 8MM,15,15,15,14.5,8.37,94.72,-8,0,M3,,,,,82075011,2890013550016,N
2890013570014,TELHA ETERNIT 2.44 X 0.50,24.5,24.5,22.99,22.99,18,0,-1388,0,UN,,,,,68118200,2890013570014,N
2890013580013,TINTA LUX COLORIR 15L,175,175,168,165,123,0,-1,2,UN,,,,,32091010,2890013580013,N
